# date: 2026-07-11
# git-rev: c8f4d3004
# seed: 20260711
# corpus: genaut/corpus/flat_canon/sos
case,n_aps,n_classes,inert_set,sym_generator_hits,anti_generator_hits,anti_possible,sym_full_count,anti_full_count,status,wall_ms
3state1ap0acc_026128_c,1,22,,,,0,1,0,ok,5.2
3state1ap0acc_026129,1,60,,,,0,1,0,ok,46.3
3state1ap0acc_026129_c,1,60,,,,0,1,0,ok,45.8
3state1ap0acc_026132,1,49,,,,0,1,0,ok,28.7
3state1ap0acc_026132_c,1,49,,,,0,1,0,ok,29.0
3state1ap0acc_026192,1,45,,,,0,1,0,ok,23.5
3state1ap0acc_026192_c,1,45,,,,0,1,0,ok,23.6
3state1ap0acc_026193,1,27,,,,0,1,0,ok,7.9
3state1ap0acc_026193_c,1,27,,,,0,1,0,ok,7.7
3state1ap0acc_026196,1,39,,,,0,1,0,ok,17.2
3state1ap0acc_026196_c,1,39,,,,0,1,0,ok,17.6
3state1ap0acc_026257,1,33,,,,0,1,0,ok,12.1
3state1ap0acc_026257_c,1,33,,,,0,1,0,ok,12.0
3state1ap0acc_026640,1,15,,f0,,0,2,0,ok,2.5
3state1ap0acc_026640_c,1,15,,f0,,0,2,0,ok,2.6
3state1ap0acc_026641,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_026641_c,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_026642,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_026642_c,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_026644,1,32,,,,0,1,0,ok,11.4
3state1ap0acc_026644_c,1,32,,,,0,1,0,ok,11.6
3state1ap0acc_026645,1,22,,,,0,1,0,ok,5.3
3state1ap0acc_026645_c,1,22,,,,0,1,0,ok,5.4
3state1ap0acc_026648,1,23,,,,0,1,0,ok,5.8
3state1ap0acc_026648_c,1,23,,,,0,1,0,ok,5.7
3state1ap0acc_026649,1,25,,,,0,1,0,ok,7.2
3state1ap0acc_026649_c,1,25,,,,0,1,0,ok,7.1
3state1ap0acc_026652,1,50,,,,0,1,0,ok,31.5
3state1ap0acc_026652_c,1,50,,,,0,1,0,ok,32.0
3state1ap0acc_026653,1,19,,,,0,1,0,ok,4.2
3state1ap0acc_026653_c,1,19,,,,0,1,0,ok,4.2
3state1ap0acc_026672,1,19,,,,0,1,0,ok,4.0
3state1ap0acc_026672_c,1,19,,,,0,1,0,ok,4.0
3state1ap0acc_026673,1,17,,,,0,1,0,ok,3.4
3state1ap0acc_026673_c,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_026676,1,38,,,,0,1,0,ok,16.7
3state1ap0acc_026676_c,1,38,,,,0,1,0,ok,16.9
3state1ap0acc_026680,1,71,,,,0,1,0,ok,71.1
3state1ap0acc_026680_c,1,71,,,,0,1,0,ok,70.5
3state1ap0acc_026681,1,24,,,,0,1,0,ok,6.4
3state1ap0acc_026681_c,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_026684,1,45,,,,0,1,0,ok,24.6
3state1ap0acc_026684_c,1,45,,,,0,1,0,ok,24.6
3state1ap0acc_026705,1,39,,,,0,1,0,ok,17.2
3state1ap0acc_026705_c,1,39,,,,0,1,0,ok,17.3
3state1ap0acc_026708,1,80,,,,0,1,0,ok,95.3
3state1ap0acc_026708_c,1,80,,,,0,1,0,ok,97.4
3state1ap0acc_026709,1,32,,,,0,1,0,ok,11.5
3state1ap0acc_026709_c,1,32,,,,0,1,0,ok,11.6
3state1ap0acc_026769,1,22,,,,0,1,0,ok,5.5
3state1ap0acc_026769_c,1,22,,,,0,1,0,ok,5.4
3state1ap0acc_026772,1,20,,f0,,0,2,0,ok,4.4
3state1ap0acc_026772_c,1,20,,f0,,0,2,0,ok,4.4
3state1ap0acc_026800,1,37,,,,0,1,0,ok,15.7
3state1ap0acc_026800_c,1,37,,,,0,1,0,ok,15.6
3state1ap0acc_026808,1,31,,,,0,1,0,ok,10.9
3state1ap0acc_026808_c,1,31,,,,0,1,0,ok,10.9
3state1ap0acc_026833,1,33,,,,0,1,0,ok,12.1
3state1ap0acc_026833_c,1,33,,,,0,1,0,ok,12.4
3state1ap0acc_027153,1,8,,f0,,0,2,0,ok,1.0
3state1ap0acc_027153_c,1,8,,f0,,0,2,0,ok,1.0
3state1ap0acc_027157,1,11,,,,0,1,0,ok,1.7
3state1ap0acc_027157_c,1,11,,,,0,1,0,ok,1.6
3state1ap0acc_027161,1,22,,,,0,1,0,ok,5.2
3state1ap0acc_027161_c,1,22,,,,0,1,0,ok,5.1
3state1ap0acc_027165,1,18,,,,0,1,0,ok,3.7
3state1ap0acc_027165_c,1,18,,,,0,1,0,ok,3.6
3state1ap0acc_027184,1,46,,,,0,1,0,ok,25.4
3state1ap0acc_027184_c,1,46,,,,0,1,0,ok,25.1
3state1ap0acc_027185,1,18,,,,0,1,0,ok,3.6
3state1ap0acc_027185_c,1,18,,,,0,1,0,ok,3.5
3state1ap0acc_027188,1,31,,,,0,1,0,ok,10.6
3state1ap0acc_027188_c,1,31,,,,0,1,0,ok,10.5
3state1ap0acc_027192,1,25,,,,0,1,0,ok,6.9
3state1ap0acc_027192_c,1,25,,,,0,1,0,ok,6.9
3state1ap0acc_027193,1,13,,,,0,1,0,ok,2.1
3state1ap0acc_027193_c,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_027196,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_027196_c,1,24,,,,0,1,0,ok,6.2
3state1ap0acc_028192,1,18,,,,0,1,0,ok,3.6
3state1ap0acc_028192_c,1,18,,,,0,1,0,ok,3.5
3state1ap0acc_028742,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028742_c,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028744,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_028744_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_028748,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_028748_c,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_028750,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028750_c,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028760,1,71,,,,0,1,0,ok,70.8
3state1ap0acc_028760_c,1,71,,,,0,1,0,ok,69.4
3state1ap0acc_028772,1,26,,,,0,1,0,ok,7.3
3state1ap0acc_028772_c,1,26,,,,0,1,0,ok,7.1
3state1ap0acc_028804,1,9,,,,0,1,0,ok,1.2
3state1ap0acc_028804_c,1,9,,,,0,1,0,ok,1.1
3state1ap0acc_028809,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_028809_c,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_028812,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_028812_c,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_028813,1,6,,,,0,1,0,ok,0.7
3state1ap0acc_028813_c,1,6,,,,0,1,0,ok,0.7
3state1ap0acc_028824,1,26,,,,0,1,0,ok,7.2
3state1ap0acc_028824_c,1,26,,,,0,1,0,ok,7.2
3state1ap0acc_028836,1,38,,,,0,1,0,ok,16.7
3state1ap0acc_028836_c,1,38,,,,0,1,0,ok,16.3
3state1ap0acc_028868,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028868_c,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_028872,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_028872_c,1,12,,,,0,1,0,ok,1.7
3state1ap0acc_028930,1,6,,,,1,1,0,ok,0.7
3state1ap0acc_028930_c,1,6,,,,1,1,0,ok,0.7
3state1ap0acc_028936,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_028936_c,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_028938,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_028938_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_028960,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_028960_c,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_028962,1,14,,,,1,1,0,ok,2.3
3state1ap0acc_028962_c,1,14,,,,1,1,0,ok,2.3
3state1ap0acc_028998,1,12,,,,0,1,0,ok,1.9
3state1ap0acc_028998_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_029000,1,9,,,,0,1,0,ok,1.2
3state1ap0acc_029000_c,1,9,,,,0,1,0,ok,1.2
3state1ap0acc_029004,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_029004_c,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_029006,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_029006_c,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_029016,1,25,,,,0,1,0,ok,7.0
3state1ap0acc_029016_c,1,25,,,,0,1,0,ok,6.8
3state1ap0acc_029028,1,27,,,,0,1,0,ok,7.9
3state1ap0acc_029028_c,1,27,,,,0,1,0,ok,7.7
3state1ap0acc_029064,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_029064_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_029066,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_029066_c,1,17,,,,0,1,0,ok,3.1
3state1ap0acc_029088,1,22,,,,0,1,0,ok,5.1
3state1ap0acc_029088_c,1,22,,,,0,1,0,ok,5.1
3state1ap0acc_029090,1,21,,,,0,1,0,ok,4.8
3state1ap0acc_029090_c,1,21,,,,0,1,0,ok,4.7
3state1ap0acc_029185,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_029185_c,1,8,,,,0,1,0,ok,0.9
3state1ap0acc_029188,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_029189,1,8,,,,1,1,0,ok,1.0
3state1ap0acc_029189_c,1,8,,,,1,1,0,ok,1.0
3state1ap0acc_029200,1,16,,,,0,1,0,ok,2.8
3state1ap0acc_029200_c,1,16,,,,0,1,0,ok,2.8
3state1ap0acc_029201,1,23,,,,0,1,0,ok,5.4
3state1ap0acc_029201_c,1,23,,,,0,1,0,ok,5.5
3state1ap0acc_029204,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_029204_c,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_029205,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_029205_c,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_029252,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_029252_c,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_029253,1,20,,,,0,1,0,ok,4.3
3state1ap0acc_029253_c,1,20,,,,0,1,0,ok,4.3
3state1ap0acc_029264,1,121,,,,0,1,0,ok,260.7
3state1ap0acc_029264_c,1,121,,,,0,1,0,ok,259.8
3state1ap0acc_029265,1,43,,,,0,1,0,ok,21.3
3state1ap0acc_029265_c,1,43,,,,0,1,0,ok,21.3
3state1ap0acc_029268,1,57,,,,0,1,0,ok,40.8
3state1ap0acc_029268_c,1,57,,,,0,1,0,ok,40.4
3state1ap0acc_029269,1,31,,,,0,1,0,ok,10.4
3state1ap0acc_029269_c,1,31,,,,0,1,0,ok,10.4
3state1ap0acc_029280,1,24,,,,0,1,0,ok,6.1
3state1ap0acc_029280_c,1,24,,,,0,1,0,ok,6.2
3state1ap0acc_029288,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_029288_c,1,24,,,,0,1,0,ok,6.2
3state1ap0acc_029316,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_029316_c,1,12,,,,0,1,0,ok,1.7
3state1ap0acc_029321,1,21,,,,0,1,0,ok,4.8
3state1ap0acc_029321_c,1,21,,,,0,1,0,ok,4.6
3state1ap0acc_029324,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_029324_c,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_029325,1,7,,,,0,1,0,ok,0.9
3state1ap0acc_029325_c,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_029336,1,34,,,,0,1,0,ok,12.8
3state1ap0acc_029336_c,1,34,,,,0,1,0,ok,12.6
3state1ap0acc_029348,1,31,,,,0,1,0,ok,10.6
3state1ap0acc_029348_c,1,31,,,,0,1,0,ok,10.4
3state1ap0acc_029352,1,15,,,,0,1,0,ok,2.7
3state1ap0acc_029352_c,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_029356,1,30,,,,0,1,0,ok,9.8
3state1ap0acc_029356_c,1,30,,,,0,1,0,ok,9.8
3state1ap0acc_029380,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_029380_c,1,8,,,,0,1,0,ok,1.0
3state1ap0acc_029416,1,36,,,,0,1,0,ok,14.4
3state1ap0acc_029416_c,1,36,,,,0,1,0,ok,14.3
3state1ap0acc_029700,1,30,,,,0,1,0,ok,10.2
3state1ap0acc_029700_c,1,30,,,,0,1,0,ok,10.0
3state1ap0acc_029704,1,19,,,,0,1,0,ok,3.7
3state1ap0acc_029704_c,1,19,,,,0,1,0,ok,3.8
3state1ap0acc_029705,1,58,,,,0,1,0,ok,42.4
3state1ap0acc_029705_c,1,58,,,,0,1,0,ok,42.2
3state1ap0acc_029708,1,121,,,,0,1,0,ok,260.8
3state1ap0acc_029708_c,1,121,,,,0,1,0,ok,259.4
3state1ap0acc_029709,1,51,,,,0,1,0,ok,32.4
3state1ap0acc_029709_c,1,51,,,,0,1,0,ok,31.4
3state1ap0acc_029710,1,66,,,,0,1,0,ok,58.7
3state1ap0acc_029710_c,1,66,,,,0,1,0,ok,58.5
3state1ap0acc_029732,1,97,,,,0,1,0,ok,150.0
3state1ap0acc_029732_c,1,97,,,,0,1,0,ok,147.9
3state1ap0acc_029734,1,72,,,,0,1,0,ok,71.3
3state1ap0acc_029734_c,1,72,,,,0,1,0,ok,70.9
3state1ap0acc_029736,1,10,,,,0,1,0,ok,1.4
3state1ap0acc_029736_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_029740,1,53,,,,0,1,0,ok,35.3
3state1ap0acc_029740_c,1,53,,,,0,1,0,ok,33.8
3state1ap0acc_029742,1,35,,,,0,1,0,ok,13.7
3state1ap0acc_029742_c,1,35,,,,0,1,0,ok,13.2
3state1ap0acc_029768,1,19,,,,0,1,0,ok,4.0
3state1ap0acc_029768_c,1,19,,,,0,1,0,ok,3.9
3state1ap0acc_029769,1,25,,,,0,1,0,ok,6.7
3state1ap0acc_029769_c,1,25,,,,0,1,0,ok,6.8
3state1ap0acc_029772,1,46,,,,0,1,0,ok,25.1
3state1ap0acc_029772_c,1,46,,,,0,1,0,ok,25.0
3state1ap0acc_029773,1,37,,,,0,1,0,ok,15.8
3state1ap0acc_029773_c,1,37,,,,0,1,0,ok,15.3
3state1ap0acc_029784,1,31,,,,0,1,0,ok,10.6
3state1ap0acc_029784_c,1,31,,,,0,1,0,ok,10.4
3state1ap0acc_029796,1,67,,,,0,1,0,ok,59.7
3state1ap0acc_029796_c,1,67,,,,0,1,0,ok,59.7
3state1ap0acc_029800,1,13,,,,0,1,0,ok,2.1
3state1ap0acc_029800_c,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_029804,1,36,,,,0,1,0,ok,14.8
3state1ap0acc_029804_c,1,36,,,,0,1,0,ok,13.9
3state1ap0acc_029832,1,26,,,,0,1,0,ok,7.1
3state1ap0acc_029832_c,1,26,,,,0,1,0,ok,7.2
3state1ap0acc_029864,1,13,,,,0,1,0,ok,2.1
3state1ap0acc_029864_c,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_029960,1,27,,,,0,1,0,ok,7.7
3state1ap0acc_029960_c,1,27,,,,0,1,0,ok,7.7
3state1ap0acc_029961,1,61,,,,0,1,0,ok,48.2
3state1ap0acc_029961_c,1,61,,,,0,1,0,ok,47.3
3state1ap0acc_029962,1,27,,,,0,1,0,ok,8.1
3state1ap0acc_029962_c,1,27,,,,0,1,0,ok,8.1
3state1ap0acc_029964,1,44,,,,0,1,0,ok,22.4
3state1ap0acc_029964_c,1,44,,,,0,1,0,ok,22.8
3state1ap0acc_029965,1,35,,,,0,1,0,ok,13.9
3state1ap0acc_029965_c,1,35,,,,0,1,0,ok,13.6
3state1ap0acc_029966,1,42,,,,0,1,0,ok,20.2
3state1ap0acc_029966_c,1,42,,,,0,1,0,ok,20.6
3state1ap0acc_029976,1,63,,,,0,1,0,ok,50.9
3state1ap0acc_029976_c,1,63,,,,0,1,0,ok,50.0
3state1ap0acc_029984,1,34,,,,0,1,0,ok,12.3
3state1ap0acc_029984_c,1,34,,,,0,1,0,ok,12.7
3state1ap0acc_029986,1,32,,,,0,1,0,ok,11.4
3state1ap0acc_029986_c,1,32,,,,0,1,0,ok,11.5
3state1ap0acc_029988,1,57,,,,0,1,0,ok,40.6
3state1ap0acc_029988_c,1,57,,,,0,1,0,ok,40.5
3state1ap0acc_029990,1,46,,,,0,1,0,ok,25.7
3state1ap0acc_029990_c,1,46,,,,0,1,0,ok,25.3
3state1ap0acc_029992,1,12,,,,0,1,0,ok,1.9
3state1ap0acc_029992_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_029994,1,11,,,,0,1,0,ok,1.6
3state1ap0acc_029994_c,1,11,,,,0,1,0,ok,1.6
3state1ap0acc_029996,1,27,,,,0,1,0,ok,8.0
3state1ap0acc_029996_c,1,27,,,,0,1,0,ok,7.8
3state1ap0acc_029998,1,17,,,,0,1,0,ok,3.3
3state1ap0acc_029998_c,1,17,,,,0,1,0,ok,3.1
3state1ap0acc_030024,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_030024_c,1,17,,,,0,1,0,ok,3.3
3state1ap0acc_030025,1,27,,,,0,1,0,ok,8.0
3state1ap0acc_030025_c,1,27,,,,0,1,0,ok,7.9
3state1ap0acc_030028,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_030028_c,1,24,,,,0,1,0,ok,6.2
3state1ap0acc_030029,1,22,,,,0,1,0,ok,5.2
3state1ap0acc_030029_c,1,22,,,,0,1,0,ok,5.2
3state1ap0acc_030052,1,46,,,,0,1,0,ok,25.2
3state1ap0acc_030052_c,1,46,,,,0,1,0,ok,25.0
3state1ap0acc_030056,1,10,,,,0,1,0,ok,1.4
3state1ap0acc_030056_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_030060,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_030060_c,1,15,,,,0,1,0,ok,2.6
3state1ap0acc_030088,1,30,,,,0,1,0,ok,9.6
3state1ap0acc_030088_c,1,30,,,,0,1,0,ok,9.6
3state1ap0acc_030112,1,34,,,,0,1,0,ok,12.4
3state1ap0acc_030112_c,1,34,,,,0,1,0,ok,12.5
3state1ap0acc_030120,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_030120_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_030212,1,71,,,,0,1,0,ok,69.4
3state1ap0acc_030212_c,1,71,,,,0,1,0,ok,68.2
3state1ap0acc_030213,1,51,,,,0,1,0,ok,32.2
3state1ap0acc_030213_c,1,51,,,,0,1,0,ok,31.5
3state1ap0acc_030225,1,58,,,,0,1,0,ok,42.6
3state1ap0acc_030225_c,1,58,,,,0,1,0,ok,42.5
3state1ap0acc_030228,1,47,,,,0,1,0,ok,26.3
3state1ap0acc_030228_c,1,47,,,,0,1,0,ok,26.0
3state1ap0acc_030240,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_030240_c,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_030248,1,36,,,,0,1,0,ok,14.6
3state1ap0acc_030248_c,1,36,,,,0,1,0,ok,14.4
3state1ap0acc_030292,1,39,,,,0,1,0,ok,17.4
3state1ap0acc_030292_c,1,39,,,,0,1,0,ok,17.3
3state1ap0acc_030340,1,15,,,,0,1,0,ok,2.7
3state1ap0acc_030340_c,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_030376,1,31,,,,0,1,0,ok,10.5
3state1ap0acc_030376_c,1,31,,,,0,1,0,ok,10.4
3state1ap0acc_030724,1,21,,,,0,1,0,ok,4.7
3state1ap0acc_030724_c,1,21,,,,0,1,0,ok,4.6
3state1ap0acc_030726,1,21,,,,0,1,0,ok,4.8
3state1ap0acc_030726_c,1,21,,,,0,1,0,ok,4.6
3state1ap0acc_030728,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_030728_c,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_030729,1,50,,,,0,1,0,ok,29.9
3state1ap0acc_030729_c,1,50,,,,0,1,0,ok,30.0
3state1ap0acc_030732,1,50,,,,0,1,0,ok,30.1
3state1ap0acc_030732_c,1,50,,,,0,1,0,ok,30.3
3state1ap0acc_030733,1,7,,,,0,1,0,ok,0.9
3state1ap0acc_030733_c,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_030734,1,45,,,,0,1,0,ok,23.7
3state1ap0acc_030734_c,1,45,,,,0,1,0,ok,23.7
3state1ap0acc_030744,1,25,,,,0,1,0,ok,6.8
3state1ap0acc_030744_c,1,25,,,,0,1,0,ok,6.6
3state1ap0acc_030788,1,19,,,,0,1,0,ok,3.9
3state1ap0acc_030788_c,1,19,,,,0,1,0,ok,3.9
3state1ap0acc_030792,1,50,,,,0,1,0,ok,30.9
3state1ap0acc_030792_c,1,50,,,,0,1,0,ok,30.8
3state1ap0acc_030856,1,18,,,,0,1,0,ok,3.7
3state1ap0acc_030856_c,1,18,,,,0,1,0,ok,3.8
3state1ap0acc_030857,1,60,,,,0,1,0,ok,46.0
3state1ap0acc_030857_c,1,60,,,,0,1,0,ok,45.7
3state1ap0acc_030860,1,48,,,,0,1,0,ok,27.4
3state1ap0acc_030860_c,1,48,,,,0,1,0,ok,27.3
3state1ap0acc_030862,1,32,,,,0,1,0,ok,11.3
3state1ap0acc_030862_c,1,32,,,,0,1,0,ok,11.1
3state1ap0acc_030872,1,43,,,,0,1,0,ok,21.6
3state1ap0acc_030872_c,1,43,,,,0,1,0,ok,21.5
3state1ap0acc_030884,1,22,,,,0,1,0,ok,5.4
3state1ap0acc_030884_c,1,22,,,,0,1,0,ok,5.1
3state1ap0acc_030920,1,55,,,,0,1,0,ok,38.3
3state1ap0acc_030920_c,1,55,,,,0,1,0,ok,38.0
3state1ap0acc_030984,1,50,,,,0,1,0,ok,30.2
3state1ap0acc_030984_c,1,50,,,,0,1,0,ok,30.2
3state1ap0acc_030986,1,55,,,,0,1,0,ok,37.5
3state1ap0acc_030986_c,1,55,,,,0,1,0,ok,37.8
3state1ap0acc_031010,1,32,,,,0,1,0,ok,11.4
3state1ap0acc_031010_c,1,32,,,,0,1,0,ok,11.1
3state1ap0acc_031048,1,7,,,,0,1,0,ok,0.9
3state1ap0acc_031048_c,1,7,,,,0,1,0,ok,0.8
3state1ap0acc_031236,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_031236_c,1,17,,,,0,1,0,ok,3.1
3state1ap0acc_031238,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_031238_c,1,17,,,,0,1,0,ok,3.3
3state1ap0acc_031241,1,32,,,,0,1,0,ok,11.2
3state1ap0acc_031241_c,1,32,,,,0,1,0,ok,11.2
3state1ap0acc_031244,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_031244_c,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_031246,1,22,,,,0,1,0,ok,5.3
3state1ap0acc_031246_c,1,22,,,,0,1,0,ok,5.2
3state1ap0acc_031248,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_031248_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_031249,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_031249_c,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_031256,1,48,,,,0,1,0,ok,27.8
3state1ap0acc_031256_c,1,48,,,,0,1,0,ok,27.4
3state1ap0acc_031312,1,50,,,,0,1,0,ok,30.5
3state1ap0acc_031312_c,1,50,,,,0,1,0,ok,30.7
3state1ap0acc_031384,1,24,,,,0,1,0,ok,6.3
3state1ap0acc_031384_c,1,24,,,,0,1,0,ok,6.2
3state1ap0acc_031748,1,28,,,,0,1,0,ok,8.5
3state1ap0acc_031748_c,1,28,,,,0,1,0,ok,8.5
3state1ap0acc_031752,1,25,,,,0,1,0,ok,6.7
3state1ap0acc_031752_c,1,25,,,,0,1,0,ok,6.7
3state1ap0acc_031784,1,40,,,,0,1,0,ok,18.3
3state1ap0acc_031784_c,1,40,,,,0,1,0,ok,17.8
3state1ap0acc_031880,1,53,,,,0,1,0,ok,33.9
3state1ap0acc_031880_c,1,53,,,,0,1,0,ok,34.1
3state1ap0acc_031912,1,36,,,,0,1,0,ok,14.4
3state1ap0acc_031912_c,1,36,,,,0,1,0,ok,14.2
3state1ap0acc_061510,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_061510_c,1,12,,,,0,1,0,ok,1.7
3state1ap0acc_061512,1,10,,f0,,0,2,0,ok,1.3
3state1ap0acc_061512_c,1,10,,f0,,0,2,0,ok,1.3
3state1ap0acc_061516,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_061516_c,1,12,,,,0,1,0,ok,1.7
3state1ap0acc_061528,1,45,,,,0,1,0,ok,24.1
3state1ap0acc_061528_c,1,45,,,,0,1,0,ok,24.0
3state1ap0acc_061698,1,8,,f0,,0,2,0,ok,1.0
3state1ap0acc_061698_c,1,8,,f0,,0,2,0,ok,0.9
3state1ap0acc_061766,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_061766_c,1,17,,,,0,1,0,ok,3.1
3state1ap0acc_061856,1,45,,,,0,1,0,ok,23.9
3state1ap0acc_061856_c,1,45,,,,0,1,0,ok,23.6
3state1ap0acc_061858,1,27,,,,0,1,0,ok,7.8
3state1ap0acc_061858_c,1,27,,,,0,1,0,ok,7.7
3state1ap0acc_069704,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069704_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069706,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069706_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069764,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069764_c,1,10,,,,0,1,0,ok,1.3
3state1ap0acc_069772,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_069772_c,1,15,,,,0,1,0,ok,2.5
3state1ap0acc_069780,1,20,,,,0,1,0,ok,4.4
3state1ap0acc_069780_c,1,20,,,,0,1,0,ok,4.5
3state1ap0acc_069784,1,21,,,,0,1,0,ok,4.7
3state1ap0acc_069784_c,1,21,,,,0,1,0,ok,4.8
3state1ap0acc_069788,1,34,,,,0,1,0,ok,12.5
3state1ap0acc_069788_c,1,34,,,,0,1,0,ok,12.6
3state1ap0acc_069800,1,13,,,,0,1,0,ok,2.1
3state1ap0acc_069800_c,1,13,,,,0,1,0,ok,2.2
3state1ap0acc_069804,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_069804_c,1,12,,,,0,1,0,ok,1.8
3state1ap0acc_069816,1,27,,,,0,1,0,ok,7.8
3state1ap0acc_069816_c,1,27,,,,0,1,0,ok,8.0
3state1ap0acc_069828,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_069828_c,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_069832,1,14,,,,0,1,0,ok,2.2
3state1ap0acc_069832_c,1,14,,,,0,1,0,ok,2.3
3state1ap0acc_069848,1,34,,,,0,1,0,ok,12.6
3state1ap0acc_069848_c,1,34,,,,0,1,0,ok,12.7
3state1ap0acc_069894,1,7,,,,0,1,0,ok,0.9
3state1ap0acc_069894_c,1,7,,,,0,1,0,ok,0.9
3state1ap0acc_070024,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_070024_c,1,13,,,,0,1,0,ok,2.0
3state1ap0acc_070026,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_070026_c,1,17,,,,0,1,0,ok,3.2
3state1ap0acc_070040,1,37,,,,0,1,0,ok,15.3
3state1ap0acc_070040_c,1,37,,,,0,1,0,ok,15.5
