case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
3state1ap1acc_parity_34454263104_c,default,0,1,9,9,64,50,4,2,8,2,7,0,5,6,3,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34454268760,default,0,1,10,10,66,58,3,3,2,3,8,7,1,9,5,2,,-1,-1,minimal,4,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34454268760_c,default,0,1,10,10,66,58,3,3,2,3,8,7,1,9,5,2,,-1,-1,minimal,4,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34462867072,default,0,1,10,10,48,45,3,0,0,3,8,5,1,7,3,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34462867072_c,default,0,1,10,10,48,45,3,0,0,3,8,5,1,7,3,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34509952050,default,0,1,7,7,35,30,3,0,2,2,5,5,0,6,3,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_34509952050_c,default,0,1,7,7,35,30,3,0,2,2,5,5,0,6,3,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_34597062272,default,0,1,25,25,227,217,2,3,5,2,23,12,1,14,11,2,,-1,-1,minimal,2,1,13,exact,true,true,0.007,SOUND,
3state1ap1acc_parity_34597062272_c,default,0,1,25,25,227,217,2,3,5,2,23,12,1,14,11,2,,-1,-1,minimal,2,1,13,exact,true,true,0.007,SOUND,
3state1ap1acc_parity_34966176896,default,0,1,8,8,43,39,3,0,1,2,6,5,1,7,2,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34966176896_c,default,0,1,8,8,43,39,3,0,1,2,6,5,1,7,2,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_34972191752,default,0,1,23,23,189,182,2,1,4,2,21,10,1,12,8,2,,-1,-1,minimal,2,1,9,exact,true,true,0.005,SOUND,
3state1ap1acc_parity_34972191752_c,default,0,1,23,23,189,182,2,1,4,2,21,10,1,12,8,2,,-1,-1,minimal,2,1,9,exact,true,true,0.005,SOUND,
3state1ap1acc_parity_35299394712,default,0,1,11,11,77,67,3,2,5,3,9,5,1,7,3,2,,-1,-1,minimal,3,1,9,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_35299394712_c,default,0,1,11,11,77,67,3,2,5,3,9,5,1,7,3,2,,-1,-1,minimal,3,1,9,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_35300339872,default,0,1,18,18,193,143,2,5,43,2,16,8,2,11,8,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
3state1ap1acc_parity_35300339872_c,default,0,1,18,18,193,143,2,5,43,2,16,8,2,11,8,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
3state1ap1acc_parity_35469821261,default,0,1,6,6,29,22,2,0,5,2,4,3,1,5,1,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_35469821261_c,default,0,1,6,6,29,22,2,0,5,2,4,3,1,5,1,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_35704149516,default,0,1,11,11,55,51,3,1,0,2,9,5,1,7,4,2,,-1,-1,minimal,3,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_35704149516_c,default,0,1,11,11,55,51,3,1,0,2,9,5,1,7,4,2,,-1,-1,minimal,3,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_35870392336,default,0,1,9,9,62,50,2,1,9,1,7,4,2,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_35870392336_c,default,0,1,9,9,62,50,2,1,9,1,7,4,2,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_36910530772,default,0,1,9,9,47,42,3,0,2,3,7,5,1,7,3,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_36910530772_c,default,0,1,9,9,47,42,3,0,2,3,7,5,1,7,3,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_37586212922,default,0,1,6,6,31,28,1,0,2,1,4,1,3,5,3,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_37586212922_c,default,0,1,6,6,31,28,1,0,2,1,4,1,3,5,3,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_43022074069,default,0,1,14,14,91,83,3,2,3,3,12,6,1,8,4,2,,-1,-1,minimal,3,1,9,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_43022074069_c,default,0,1,14,14,91,83,3,2,3,3,12,6,1,8,4,2,,-1,-1,minimal,3,1,9,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_43503326392,default,0,1,13,13,87,75,3,1,8,4,11,6,1,8,3,2,,-1,-1,minimal,4,1,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_43503326392_c,default,0,1,13,13,87,75,3,1,8,4,11,6,1,8,3,2,,-1,-1,minimal,4,1,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_44192280590,default,0,1,8,8,35,25,1,1,8,2,6,4,0,5,2,2,,-1,-1,minimal,2,1,6,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_44192280590_c,default,0,1,8,8,35,25,1,1,8,2,6,4,0,5,2,2,,-1,-1,minimal,2,1,6,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_44575000737,default,0,1,10,10,61,57,3,1,0,3,8,6,1,8,4,2,,-1,-1,minimal,3,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_44575000737_c,default,0,1,10,10,61,57,3,1,0,3,8,6,1,8,4,2,,-1,-1,minimal,3,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_45114803272,default,0,1,8,8,44,40,3,0,1,4,6,5,1,7,2,2,,-1,-1,minimal,4,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_45114803272_c,default,0,1,8,8,44,40,3,0,1,4,6,5,1,7,2,2,,-1,-1,minimal,4,1,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_45970161914,default,0,1,4,4,8,6,2,0,0,2,2,2,0,3,1,2,,-1,-1,minimal,2,1,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_45970161914_c,default,0,1,4,4,8,6,2,0,0,2,2,2,0,3,1,2,,-1,-1,minimal,2,1,4,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_51623579808,default,0,1,12,12,78,67,4,1,6,4,10,2,4,7,3,2,,-1,-1,minimal,4,2,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_51623579808_c,default,0,1,12,12,78,67,4,1,6,4,10,2,4,7,3,2,,-1,-1,minimal,4,2,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_52747897074,default,0,1,13,13,108,92,2,2,12,2,11,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_52747897074_c,default,0,1,13,13,108,92,2,2,12,2,11,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_52882319568,default,0,1,12,12,92,75,2,4,11,2,10,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap1acc_parity_52882319568_c,default,0,1,12,12,92,75,2,4,11,2,10,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_52965716128,default,0,1,8,8,41,32,2,1,6,2,6,0,4,5,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_52965716128_c,default,0,1,8,8,41,32,2,1,6,2,6,0,4,5,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_52966326576,default,0,1,7,7,39,31,3,1,4,2,5,1,4,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_52966326576_c,default,0,1,7,7,39,31,3,1,4,2,5,1,4,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.001,SOUND,
3state1ap1acc_parity_54223979034,default,0,1,8,8,43,33,2,1,7,2,6,0,4,5,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
3state1ap1acc_parity_54223979034_c,default,0,1,8,8,43,33,2,1,7,2,6,0,4,5,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.001,SOUND,
3state1ap2acc_parity_0001875479050666053122,default,0,1,13,13,112,95,5,3,9,2,11,0,8,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0001875479050666053122_c,default,0,1,13,13,112,95,5,3,9,2,11,0,8,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0003551095219024464900,default,0,1,63,63,1594,1456,7,10,121,3,61,0,22,23,19,2,,-1,-1,minimal,0,6,16,exact,true,true,0.055,SOUND,
3state1ap2acc_parity_0003551095219024464900_c,default,0,1,63,63,1594,1456,7,10,121,3,61,0,22,23,19,2,,-1,-1,minimal,0,6,16,exact,true,true,0.054,SOUND,
3state1ap2acc_parity_0004648567076615620494,default,0,1,35,35,494,413,6,2,73,2,33,0,13,14,10,2,,-1,-1,minimal,0,4,14,exact,true,true,0.014,SOUND,
3state1ap2acc_parity_0004648567076615620494_c,default,0,1,35,35,494,413,6,2,73,2,33,0,13,14,10,2,,-1,-1,minimal,0,4,14,exact,true,true,0.014,SOUND,
3state1ap2acc_parity_0009241386589983080592,default,0,1,4,4,15,10,3,0,2,2,2,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
3state1ap2acc_parity_0009241386589983080592_c,default,0,1,4,4,15,10,3,0,2,2,2,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
3state1ap2acc_parity_0014846191527550102151,default,0,1,19,19,164,140,4,1,19,2,17,0,7,8,4,2,,-1,-1,minimal,0,4,9,exact,true,true,0.004,SOUND,
3state1ap2acc_parity_0014846191527550102151_c,default,0,1,19,19,164,140,4,1,19,2,17,0,7,8,4,2,,-1,-1,minimal,0,4,9,exact,true,true,0.004,SOUND,
3state1ap2acc_parity_0047419954103847689795,default,0,1,14,14,82,62,2,1,17,2,12,0,5,6,4,2,,-1,-1,minimal,0,2,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_0047419954103847689795_c,default,0,1,14,14,82,62,2,1,17,2,12,0,5,6,4,2,,-1,-1,minimal,0,2,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_0060745595278284511253,default,0,1,45,45,621,540,3,3,75,2,43,0,14,15,12,2,,-1,-1,minimal,0,3,14,exact,true,true,0.021,SOUND,
3state1ap2acc_parity_0060745595278284511253_c,default,0,1,45,45,621,540,3,3,75,2,43,0,14,15,12,2,,-1,-1,minimal,0,3,14,exact,true,true,0.021,SOUND,
3state1ap2acc_parity_0073790947370302587142,default,0,1,4,4,8,6,2,0,0,2,2,2,0,3,1,2,,-1,-1,minimal,2,1,4,exact,true,true,0.001,SOUND,
3state1ap2acc_parity_0074561785298575102789,default,0,1,27,27,469,433,7,5,24,3,25,0,17,18,14,2,,-1,-1,minimal,0,6,13,exact,true,true,0.012,SOUND,
3state1ap2acc_parity_0074561785298575102789_c,default,0,1,27,27,469,433,7,5,24,3,25,0,17,18,14,2,,-1,-1,minimal,0,6,13,exact,true,true,0.011,SOUND,
3state1ap2acc_parity_0139428921495586556420,default,0,1,45,45,795,708,3,9,75,2,43,0,19,20,17,2,,-1,-1,minimal,0,3,14,exact,true,true,0.025,SOUND,
3state1ap2acc_parity_0139428921495586556420_c,default,0,1,45,45,795,708,3,9,75,2,43,0,19,20,17,2,,-1,-1,minimal,0,3,14,exact,true,true,0.024,SOUND,
3state1ap2acc_parity_0148944075204556934340,default,0,1,12,12,92,75,2,4,11,2,10,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0148944075204556934340_c,default,0,1,12,12,92,75,2,4,11,2,10,0,7,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0157525302772576158087,default,0,1,123,123,4043,3685,4,19,335,2,121,0,25,26,23,2,,-1,-1,minimal,0,3,22,exact,true,true,0.235,SOUND,
3state1ap2acc_parity_0157525302772576158087_c,default,0,1,123,123,4043,3685,4,19,335,2,121,0,25,26,23,2,,-1,-1,minimal,0,3,22,exact,true,true,0.238,SOUND,
3state1ap2acc_parity_0159152145382624922635,default,0,1,13,13,142,125,6,3,8,2,11,0,9,10,6,2,,-1,-1,minimal,0,3,11,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0159152145382624922635_c,default,0,1,13,13,142,125,6,3,8,2,11,0,9,10,6,2,,-1,-1,minimal,0,3,11,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0171234438415938685971,default,0,1,17,17,206,174,6,2,24,2,15,0,11,12,8,2,,-1,-1,minimal,0,4,10,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0171234438415938685971_c,default,0,1,17,17,206,174,6,2,24,2,15,0,11,12,8,2,,-1,-1,minimal,0,4,10,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0202938255164409266256,default,0,1,12,12,119,99,6,5,9,2,10,0,8,9,6,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0202938255164409266256_c,default,0,1,12,12,119,99,6,5,9,2,10,0,8,9,6,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0207865907180438673670,default,0,1,19,19,202,170,4,4,24,2,17,0,10,11,8,2,,-1,-1,minimal,0,3,9,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0207865907180438673670_c,default,0,1,19,19,202,170,4,4,24,2,17,0,10,11,8,2,,-1,-1,minimal,0,3,9,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0222475581887189605899,default,0,1,19,19,234,207,4,6,17,2,17,0,10,11,8,2,,-1,-1,minimal,0,3,12,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0222475581887189605899_c,default,0,1,19,19,234,207,4,6,17,2,17,0,10,11,8,2,,-1,-1,minimal,0,3,12,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0226603284168771633733,default,0,1,38,38,688,596,9,2,81,3,36,0,12,13,8,2,,-1,-1,minimal,0,6,15,exact,true,true,0.017,SOUND,
3state1ap2acc_parity_0226603284168771633733_c,default,0,1,38,38,688,596,9,2,81,3,36,0,12,13,8,2,,-1,-1,minimal,0,6,15,exact,true,true,0.017,SOUND,
3state1ap2acc_parity_0246980041349316193792,default,0,1,14,14,104,87,3,1,13,2,12,0,6,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0246980041349316193792_c,default,0,1,14,14,104,87,3,1,13,2,12,0,6,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_0249175337818233701902,default,0,1,84,84,2317,2128,4,13,172,2,82,0,24,25,22,2,,-1,-1,minimal,0,3,19,exact,true,true,0.095,SOUND,
3state1ap2acc_parity_0249175337818233701902_c,default,0,1,84,84,2317,2128,4,13,172,2,82,0,24,25,22,2,,-1,-1,minimal,0,3,19,exact,true,true,0.096,SOUND,
3state1ap2acc_parity_0268198834134676538498,default,0,1,130,130,4810,4507,4,24,275,2,128,0,32,33,30,2,,-1,-1,minimal,0,3,23,exact,true,true,0.302,SOUND,
3state1ap2acc_parity_0268198834134676538498_c,default,0,1,130,130,4810,4507,4,24,275,2,128,0,32,33,30,2,,-1,-1,minimal,0,3,23,exact,true,true,0.299,SOUND,
3state1ap2acc_parity_0503113725281986527753,default,0,1,21,21,204,178,4,1,21,2,19,0,8,9,5,2,,-1,-1,minimal,0,4,9,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0503113725281986527753_c,default,0,1,21,21,204,178,4,1,21,2,19,0,8,9,5,2,,-1,-1,minimal,0,4,9,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0606935064164989750689,default,0,1,21,21,291,267,4,8,12,2,19,0,13,14,11,2,,-1,-1,minimal,0,3,11,exact,true,true,0.006,SOUND,
3state1ap2acc_parity_0606935064164989750689_c,default,0,1,21,21,291,267,4,8,12,2,19,0,13,14,11,2,,-1,-1,minimal,0,3,11,exact,true,true,0.006,SOUND,
3state1ap2acc_parity_0621461284216197900356,default,0,1,22,22,251,211,2,5,33,2,20,0,11,12,10,2,,-1,-1,minimal,0,2,12,exact,true,true,0.007,SOUND,
3state1ap2acc_parity_0621461284216197900356_c,default,0,1,22,22,251,211,2,5,33,2,20,0,11,12,10,2,,-1,-1,minimal,0,2,12,exact,true,true,0.006,SOUND,
3state1ap2acc_parity_0682827486289373906434,default,0,1,21,21,205,178,4,5,18,2,19,0,8,9,6,2,,-1,-1,minimal,0,3,10,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0682827486289373906434_c,default,0,1,21,21,205,178,4,5,18,2,19,0,8,9,6,2,,-1,-1,minimal,0,3,10,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_0863325839619135019271,default,0,1,62,62,1303,1179,3,7,114,2,60,0,21,22,19,2,,-1,-1,minimal,0,3,14,exact,true,true,0.048,SOUND,
3state1ap2acc_parity_0863325839619135019271_c,default,0,1,62,62,1303,1179,3,7,114,2,60,0,21,22,19,2,,-1,-1,minimal,0,3,14,exact,true,true,0.048,SOUND,
3state1ap2acc_parity_1185525822757898551385,default,0,1,12,12,114,99,5,3,7,2,10,3,5,9,6,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_1185525822757898551385_c,default,0,1,12,12,114,99,5,3,7,2,10,3,5,9,6,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
3state1ap2acc_parity_1249788731905911826437,default,0,1,13,13,69,50,3,0,16,2,11,0,4,5,3,2,,-1,-1,minimal,0,3,9,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1249788731905911826437_c,default,0,1,13,13,69,50,3,0,16,2,11,0,4,5,3,2,,-1,-1,minimal,0,3,9,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1266701870302111145966,default,0,1,8,8,37,33,3,0,1,3,6,3,2,6,2,2,,-1,-1,minimal,1,2,5,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1266701870302111145966_c,default,0,1,8,8,37,33,3,0,1,3,6,3,2,6,2,2,,-1,-1,minimal,1,2,5,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1282704417945169446419,default,0,1,38,38,748,693,7,5,43,3,36,0,15,16,12,2,,-1,-1,minimal,0,6,16,exact,true,true,0.019,SOUND,
3state1ap2acc_parity_1282704417945169446419_c,default,0,1,38,38,748,693,7,5,43,3,36,0,15,16,12,2,,-1,-1,minimal,0,6,16,exact,true,true,0.019,SOUND,
3state1ap2acc_parity_1282809694496512603916,default,0,1,80,80,1641,1396,3,11,231,2,78,0,19,20,17,2,,-1,-1,minimal,0,3,18,exact,true,true,0.080,SOUND,
3state1ap2acc_parity_1282809694496512603916_c,default,0,1,80,80,1641,1396,3,11,231,2,78,0,19,20,17,2,,-1,-1,minimal,0,3,18,exact,true,true,0.080,SOUND,
3state1ap2acc_parity_1310551305816495741957,default,0,1,79,79,1955,1718,3,13,221,2,77,0,21,22,19,2,,-1,-1,minimal,0,3,18,exact,true,true,0.084,SOUND,
3state1ap2acc_parity_1310551305816495741957_c,default,0,1,79,79,1955,1718,3,13,221,2,77,0,21,22,19,2,,-1,-1,minimal,0,3,18,exact,true,true,0.084,SOUND,
3state1ap2acc_parity_1448359502735549410575,default,0,1,17,17,220,192,4,3,21,2,15,0,11,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_1448359502735549410575_c,default,0,1,17,17,220,192,4,3,21,2,15,0,11,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.005,SOUND,
3state1ap2acc_parity_1500892642206368090510,default,0,1,62,62,1279,1094,3,7,175,2,60,0,20,21,18,2,,-1,-1,minimal,0,3,16,exact,true,true,0.049,SOUND,
3state1ap2acc_parity_1500892642206368090510_c,default,0,1,62,62,1279,1094,3,7,175,2,60,0,20,21,18,2,,-1,-1,minimal,0,3,16,exact,true,true,0.048,SOUND,
3state1ap2acc_parity_1579816884277793915663,default,0,1,12,12,66,58,3,0,5,2,10,0,7,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1579816884277793915663_c,default,0,1,12,12,66,58,3,0,5,2,10,0,7,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_1724774515019556456841,default,0,1,35,35,616,570,2,12,32,2,33,0,17,18,16,2,,-1,-1,minimal,0,2,17,exact,true,true,0.017,SOUND,
3state1ap2acc_parity_1724774515019556456841_c,default,0,1,35,35,616,570,2,12,32,2,33,0,17,18,16,2,,-1,-1,minimal,0,2,17,exact,true,true,0.017,SOUND,
3state1ap2acc_parity_1730104813266762304422,default,0,1,55,55,933,813,2,2,116,2,53,0,16,17,15,2,,-1,-1,minimal,0,2,14,exact,true,true,0.034,SOUND,
3state1ap2acc_parity_1730104813266762304422_c,default,0,1,55,55,933,813,2,2,116,2,53,0,16,17,15,2,,-1,-1,minimal,0,2,14,exact,true,true,0.034,SOUND,
3state1ap2acc_parity_2379739741152092899843,default,0,1,22,22,269,240,4,2,23,2,20,0,11,12,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.007,SOUND,
3state1ap2acc_parity_2379739741152092899843_c,default,0,1,22,22,269,240,4,2,23,2,20,0,11,12,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.007,SOUND,
3state1ap2acc_parity_2382534542979542328591,default,0,1,81,81,2035,1740,6,7,282,3,79,0,17,18,14,2,,-1,-1,minimal,0,6,22,exact,true,true,0.085,SOUND,
3state1ap2acc_parity_2382534542979542328591_c,default,0,1,81,81,2035,1740,6,7,282,3,79,0,17,18,14,2,,-1,-1,minimal,0,6,22,exact,true,true,0.084,SOUND,
3state1ap2acc_parity_2389435322183415105036,default,0,1,25,25,357,307,5,5,40,3,23,0,12,13,9,2,,-1,-1,minimal,0,6,12,exact,true,true,0.008,SOUND,
3state1ap2acc_parity_2389435322183415105036_c,default,0,1,25,25,357,307,5,5,40,3,23,0,12,13,9,2,,-1,-1,minimal,0,6,12,exact,true,true,0.008,SOUND,
3state1ap2acc_parity_2394189647080323615534,default,0,1,31,31,465,425,4,2,34,2,29,0,13,14,11,2,,-1,-1,minimal,0,3,13,exact,true,true,0.012,SOUND,
3state1ap2acc_parity_2394189647080323615534_c,default,0,1,31,31,465,425,4,2,34,2,29,0,13,14,11,2,,-1,-1,minimal,0,3,13,exact,true,true,0.011,SOUND,
3state1ap2acc_parity_2454085339158517099525,default,0,1,25,25,348,301,6,4,37,2,23,0,12,13,9,2,,-1,-1,minimal,0,3,12,exact,true,true,0.008,SOUND,
3state1ap2acc_parity_2454085339158517099525_c,default,0,1,25,25,348,301,6,4,37,2,23,0,12,13,9,2,,-1,-1,minimal,0,3,12,exact,true,true,0.008,SOUND,
3state1ap2acc_parity_2458173128048396963343,default,0,1,71,71,1855,1575,4,14,262,2,69,0,19,20,17,2,,-1,-1,minimal,0,3,18,exact,true,true,0.066,SOUND,
3state1ap2acc_parity_2458173128048396963343_c,default,0,1,71,71,1855,1575,4,14,262,2,69,0,19,20,17,2,,-1,-1,minimal,0,3,18,exact,true,true,0.067,SOUND,
3state1ap2acc_parity_2509786589937695033090,default,0,1,35,35,479,370,3,8,98,2,33,0,11,12,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.013,SOUND,
3state1ap2acc_parity_2509786589937695033090_c,default,0,1,35,35,479,370,3,8,98,2,33,0,11,12,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.013,SOUND,
3state1ap2acc_parity_2568710745067348706059,default,0,1,31,31,356,293,2,2,59,2,29,0,10,11,8,2,,-1,-1,minimal,0,2,13,exact,true,true,0.010,SOUND,
3state1ap2acc_parity_2568710745067348706059_c,default,0,1,31,31,356,293,2,2,59,2,29,0,10,11,8,2,,-1,-1,minimal,0,2,13,exact,true,true,0.010,SOUND,
3state1ap2acc_parity_2574024314207122656261,default,0,1,67,67,1619,1500,4,15,100,2,65,0,21,22,19,2,,-1,-1,minimal,0,3,20,exact,true,true,0.059,SOUND,
3state1ap2acc_parity_2574024314207122656261_c,default,0,1,67,67,1619,1500,4,15,100,2,65,0,21,22,19,2,,-1,-1,minimal,0,3,20,exact,true,true,0.059,SOUND,
3state1ap2acc_parity_2601009273641902998539,default,0,1,13,13,81,65,3,1,12,3,11,1,4,6,3,2,,-1,-1,minimal,2,2,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_2601009273641902998539_c,default,0,1,13,13,81,65,3,1,12,3,11,1,4,6,3,2,,-1,-1,minimal,2,2,8,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_2601875381363661972226,default,0,1,21,21,231,199,4,4,24,2,19,0,10,11,8,2,,-1,-1,minimal,0,3,10,exact,true,true,0.006,SOUND,
3state1ap2acc_parity_2601875381363661972226_c,default,0,1,21,21,231,199,4,4,24,2,19,0,10,11,8,2,,-1,-1,minimal,0,3,10,exact,true,true,0.006,SOUND,
3state1ap2acc_parity_2628805739429258462492,default,0,1,9,9,54,43,3,1,7,3,7,1,4,6,3,2,,-1,-1,minimal,1,2,6,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_2628805739429258462492_c,default,0,1,9,9,54,43,3,1,7,3,7,1,4,6,3,2,,-1,-1,minimal,1,2,6,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_3108350590771886883714,default,0,1,72,72,1692,1498,3,11,180,2,70,0,22,23,20,2,,-1,-1,minimal,0,3,18,exact,true,true,0.070,SOUND,
3state1ap2acc_parity_3108350590771886883714_c,default,0,1,72,72,1692,1498,3,11,180,2,70,0,22,23,20,2,,-1,-1,minimal,0,3,18,exact,true,true,0.068,SOUND,
3state1ap2acc_parity_3145393506624289147654,default,0,1,80,80,1457,1226,3,6,222,2,78,0,16,17,14,2,,-1,-1,minimal,0,3,17,exact,true,true,0.074,SOUND,
3state1ap2acc_parity_3145393506624289147654_c,default,0,1,80,80,1457,1226,3,6,222,2,78,0,16,17,14,2,,-1,-1,minimal,0,3,17,exact,true,true,0.074,SOUND,
3state1ap2acc_parity_3791357401319149553198,default,0,1,9,9,39,29,3,0,7,2,7,0,4,5,2,2,,-1,-1,minimal,0,3,6,exact,true,true,0.002,SOUND,
3state1ap2acc_parity_3791357401319149553198_c,default,0,1,9,9,39,29,3,0,7,2,7,0,4,5,2,2,,-1,-1,minimal,0,3,6,exact,true,true,0.002,SOUND,
