input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state3ap1acc_13825.hoa,LTL,daisy+inv,0.099,G((!b | (!a & !c)) & F(!a & !b & !c)),12,2,18,1.5,fcca913d7ba4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13825.hoa
1state3ap1acc_13832.hoa,LTL,daisy+inv,0.093,G(((!b & c) | (b & !c) | (a & !b)) & F(a & b)),13,2,19,1.5,4a4ad3204f80,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13832.hoa
1state3ap1acc_13833.hoa,LTL,daisy+inv,0.084,G((!b | !c) & F((!a & !b & !c) | (a & b))),13,2,19,1.5,76ecd3fbbebb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13833.hoa
1state3ap1acc_13888.hoa,LTL,daisy+inv,0.090,G(((!a & b) | (a & !b) | (!a & c)) & F(!a & b & c)),13,2,21,1.6,b5e8e8a3af29,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13888.hoa
1state3ap1acc_13889.hoa,LTL,daisy+inv,0.086,G((!a | !b) & F((!a & !b & !c) | (!a & b & c))),13,2,21,1.6,f893acdf410f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13889.hoa
1state3ap1acc_13896.hoa,LTL,daisy+inv,0.085,G(((!b & c) | (b & !c) | (!a & b) | (a & !b)) & F((a & b) | (b & c))),17,2,27,1.6,3ef3671b26b6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13896.hoa
1state3ap1acc_13897.hoa,LTL,daisy+inv,0.097,G((!a | !b | !c) & F((!a & !b & !c) | (a & b) | (b & c))),14,2,24,1.7,2c2cfe2937b4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13897.hoa
1state3ap1acc_13952.hoa,LTL,daisy+inv,0.085,G(((!a & b & !c) | (a & !b) | (a & c) | (!b & c)) & F(a & b)),15,2,24,1.6,63fce322e0e5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13952.hoa
1state3ap1acc_13953.hoa,LTL,daisy+inv,0.082,G((!b | (!a & !c) | (a & c)) & F((!a & !b & !c) | (a & b))),15,2,25,1.7,63756410e576,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13953.hoa
1state3ap1acc_13960.hoa,LTL,daisy+inv,0.089,G((a | (!b & c) | (b & !c)) & F(a & b)),12,2,16,1.3,82a1a267d567,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13960.hoa
1state3ap1acc_13961.hoa,LTL,daisy+inv,0.086,G((a | !b | !c) & F((!a & !b & !c) | (a & b))),13,2,20,1.5,8ee9905ca405,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_13961.hoa
1state3ap1acc_14016.hoa,LTL,daisy+inv,0.084,G((c | (!a & b) | (a & !b)) & F(b & c)),12,2,16,1.3,7fcce593a0b0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14016.hoa
1state3ap1acc_14017.hoa,LTL,daisy+inv,0.086,G((!a | !b | c) & F((!a & !b & !c) | (a & b) | (b & c))),14,2,23,1.6,544d21315337,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14017.hoa
1state3ap1acc_14024.hoa,LTL,daisy+inv,0.085,G((a | b | c) & F((a & b) | (b & c))),10,2,14,1.4,9317965a20cc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14024.hoa
1state3ap1acc_14025.hoa,LTL,daisy,0.084,GF((!a & !b & !c) | (a & b) | (b & c)),12,2,16,1.3,1f7ca218c48e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14025.hoa
1state3ap1acc_14088.hoa,LTL,daisy+inv,0.085,G((!b | !c) & F(a & b)),10,2,11,1.1,337c15fb5f89,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14088.hoa
1state3ap1acc_14144.hoa,LTL,daisy+inv,0.081,G((!a | !b) & F(!a & b & c)),10,2,13,1.3,92d159ac923a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14144.hoa
1state3ap1acc_14152.hoa,LTL,daisy+inv,0.085,G((!a | !b | !c) & F((a & b) | (b & c))),13,2,17,1.3,fd2bd93f095e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14152.hoa
1state3ap1acc_14208.hoa,LTL,daisy+inv,0.080,G((!b | (!a & !c) | (a & c)) & F(a & b)),13,2,17,1.3,b8a177394f9c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14208.hoa
1state3ap1acc_14216.hoa,LTL,daisy+inv,0.085,G((a | !b | !c) & F(a & b)),10,2,12,1.2,16a37c8c3772,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14216.hoa
1state3ap1acc_14272.hoa,LTL,daisy+inv,0.083,G((!a | !b | c) & F(b & c)),10,2,12,1.2,cd71c82995ea,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14272.hoa
1state3ap1acc_14280.hoa,LTL,daisy,0.091,GF((a & b) | (b & c)),8,2,9,1.1,fc2fad309816,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14280.hoa
1state3ap1acc_14470.hoa,LTL,daisy+inv,0.091,G((a | (!b & c) | (b & !c)) & F((!a & b) | (a & !b & !c) | (b & c))),16,2,27,1.7,4fe8b168de53,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14470.hoa
1state3ap1acc_14594.hoa,LTL,daisy+inv,0.081,G((!b | (a & !c)) & F(a & !b & !c)),11,2,16,1.5,80592f742820,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14594.hoa
1state3ap1acc_14596.hoa,LTL,daisy+inv,0.089,G(((!b & c) | (b & !c) | (!a & !b)) & F(!a & b)),14,2,21,1.5,9524ff1af8fd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14596.hoa
1state3ap1acc_14598.hoa,LTL,daisy+inv,0.083,G((!b | !c) & F((!a & b) | (a & !b & !c))),13,2,19,1.5,372b76bcbb39,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14598.hoa
1state3ap1acc_14656.hoa,LTL,daisy+inv,0.086,G(((!a & !b) | (!a & c) | (a & b & !c) | (!b & c)) & F(!a & b)),15,2,26,1.7,f44000a083a9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14656.hoa
1state3ap1acc_14658.hoa,LTL,daisy+inv,0.088,G((!b | (!a & c) | (a & !c)) & F((!a & b) | (a & !b & !c))),15,2,25,1.7,3d526de75e96,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14658.hoa
1state3ap1acc_14660.hoa,LTL,daisy+inv,0.087,G((!a | (!b & c) | (b & !c)) & F(!a & b)),13,2,18,1.4,9a7deda52c1c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14660.hoa
1state3ap1acc_14662.hoa,LTL,daisy+inv,0.087,G((!a | !b | !c) & F((!a & b) | (a & !b & !c))),13,2,21,1.6,3b358c83014c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14662.hoa
1state3ap1acc_14720.hoa,LTL,daisy+inv,0.086,G(((!a & !b) | (a & b) | (a & c)) & F(a & b & c)),13,2,19,1.5,a2e50ddafca6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14720.hoa
1state3ap1acc_14722.hoa,LTL,daisy+inv,0.092,G((a | !b) & F((a & !b & !c) | (a & b & c))),12,2,18,1.5,1b67da7049d8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14722.hoa
1state3ap1acc_14724.hoa,LTL,daisy+inv,0.095,G(((!b & c) | (b & !c) | (!a & !b) | (a & b)) & F((!a & b) | (b & c))),17,2,28,1.6,3f96a042380f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14724.hoa
1state3ap1acc_14726.hoa,LTL,daisy+inv,0.088,G((a | !b | !c) & F((!a & b) | (a & !b & !c) | (b & c))),14,2,23,1.6,b58dd2af8eb6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14726.hoa
1state3ap1acc_14784.hoa,LTL,daisy+inv,0.082,G((c | (!a & !b) | (a & b)) & F(b & c)),12,2,16,1.3,4a35e2662a3b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14784.hoa
1state3ap1acc_14786.hoa,LTL,daisy+inv,0.082,G((a | !b | c) & F((!a & b) | (a & !b & !c) | (b & c))),14,2,22,1.6,8d6c44766f59,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14786.hoa
1state3ap1acc_14788.hoa,LTL,daisy+inv,0.081,G((!a | b | c) & F((!a & b) | (b & c))),11,2,16,1.5,67da29460109,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14788.hoa
1state3ap1acc_14790.hoa,LTL,daisy,0.090,GF((!a & b) | (a & !b & !c) | (b & c)),12,2,16,1.3,17c2de7190c9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14790.hoa
1state3ap1acc_14977.hoa,LTL,daisy+inv,0.091,G((a | !b) & F((!a & !c) | (a & b & c))),13,2,17,1.3,5c03ab5968a2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14977.hoa
1state3ap1acc_14980.hoa,LTL,daisy+inv,0.082,G((a | (!b & c) | (b & !c)) & F((!a & b) | (b & c))),15,2,21,1.4,f5ddb5fe23c1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14980.hoa
1state3ap1acc_14981.hoa,LTL,daisy+inv,0.083,G((a | !b | !c) & F((!a & !c) | (a & b & c))),13,2,19,1.5,a35c96f70877,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_14981.hoa
1state3ap1acc_15236.hoa,LTL,daisy+inv,0.087,G((a | !b | !c) & F((!a & b) | (b & c))),13,2,17,1.3,73ae0c6d6f33,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15236.hoa
1state3ap1acc_15361.hoa,LTL,daisy+inv,0.085,G(((!b & c) | (b & !c) | (!a & !b)) & F(!a & !b & !c)),14,2,24,1.7,705598f32b4d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15361.hoa
1state3ap1acc_15363.hoa,LTL,daisy+inv,0.082,G((!b | !c) & F(!b & !c)),9,2,13,1.4,d41d8ea88af5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15363.hoa
1state3ap1acc_15424.hoa,LTL,daisy+inv,0.088,G(((!b & c) | (b & !c) | (!a & b)) & F(!a & b & c)),14,2,21,1.5,4db6dc127330,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15424.hoa
1state3ap1acc_15425.hoa,LTL,daisy+inv,0.086,G((!a | (!b & c) | (b & !c)) & F((!a & !b & !c) | (!a & b & c))),15,2,27,1.8,a12095b97a7e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15425.hoa
1state3ap1acc_15426.hoa,LTL,daisy+inv,0.091,G(((!a & c) | (a & !c) | (!a & b) | (a & !b)) & F((!a & b & c) | (a & !b & !c))),17,2,32,1.9,ef36c1e63bc3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15426.hoa
1state3ap1acc_15427.hoa,LTL,daisy+inv,0.080,G((!a | !b | !c) & F((!a & b & c) | (!b & !c))),13,2,21,1.6,03c2ac038e2a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15427.hoa
1state3ap1acc_15489.hoa,LTL,daisy+inv,0.083,G(((!a & !c) | (a & c) | (!a & !b) | (a & b)) & F((!a & !b & !c) | (a & b & c))),17,2,32,1.9,866ed687d58b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15489.hoa
1state3ap1acc_15552.hoa,LTL,daisy+inv,0.084,G((b | c) & F(b & c)),7,2,9,1.3,7c9604e68b60,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15552.hoa
1state3ap1acc_15553.hoa,LTL,daisy+inv,0.081,G((!a | b | c) & F((!a & !b & !c) | (b & c))),13,2,19,1.5,d7e5a4d535a7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15553.hoa
1state3ap1acc_15555.hoa,LTL,daisy,0.077,GF((!b & !c) | (b & c)),9,2,11,1.2,c530a31892ee,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15555.hoa
1state3ap1acc_15618.hoa,LTL,daisy+inv,0.081,G((!b | !c) & F(a & !b & !c)),10,2,14,1.4,6aab22b45d15,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15618.hoa
1state3ap1acc_15680.hoa,LTL,daisy+inv,0.087,G((!a | (!b & c) | (b & !c)) & F(!a & b & c)),13,2,19,1.5,8d0534e8d11e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15680.hoa
1state3ap1acc_15682.hoa,LTL,daisy+inv,0.086,G((!a | !b | !c) & F((!a & b & c) | (a & !b & !c))),13,2,22,1.7,1528a1b8576c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15682.hoa
1state3ap1acc_15744.hoa,LTL,daisy+inv,0.088,G(((!b & c) | (b & !c) | (a & b) | (!a & !b)) & F(a & b & c)),15,2,24,1.6,d13ece386ee3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15744.hoa
1state3ap1acc_15746.hoa,LTL,daisy+inv,0.085,G((a | !b | !c) & F((a & !b & !c) | (a & b & c))),12,2,20,1.7,433987b7238a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15746.hoa
1state3ap1acc_15808.hoa,LTL,daisy+inv,0.080,G((!a | b | c) & F(b & c)),9,2,11,1.2,5b69e45a442d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15808.hoa
1state3ap1acc_15810.hoa,LTL,daisy,0.083,GF((a & !b & !c) | (b & c)),10,2,12,1.2,902e4b419e82,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_15810.hoa
1state3ap1acc_16001.hoa,LTL,daisy+inv,0.089,G((a | !b | !c) & F((!a & !b & !c) | (a & b & c))),13,2,21,1.6,9deb8278f370,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_16001.hoa
1state3ap1acc_16192.hoa,LTL,daisy+inv,0.079,G((!a | !b | !c) & F(!a & b & c)),11,2,15,1.4,e305a24adfd9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_16192.hoa
1state3ap1acc_16320.hoa,LTL,daisy,0.076,GF(b & c),5,2,5,1.0,388ff3795872,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_16320.hoa
1state3ap1acc_17448.hoa,LTL,daisy+inv,0.092,G(((!a & b) | (a & !b & c) | (b & !c)) & Fa),13,2,18,1.4,e206848ad6a7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17448.hoa
1state3ap1acc_17449.hoa,LTL,daisy+inv,0.102,G(((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)) & F(a | !b)),15,2,26,1.7,3897049ce9cc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17449.hoa
1state3ap1acc_17704.hoa,LTL,daisy+inv,0.090,G(((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)) & Fa),14,2,23,1.6,3e055cd1a6a5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17704.hoa
1state3ap1acc_17794.hoa,LTL,daisy+inv,0.086,G(((!b & !c) | (b & c) | (!a & b)) & Fa),13,2,17,1.3,90e8296dcb15,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17794.hoa
1state3ap1acc_17810.hoa,LTL,daisy+inv,0.084,G((!a | (!b & !c) | (b & c)) & F(a | (!b & c))),14,2,20,1.4,3433cbafe243,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17810.hoa
1state3ap1acc_17960.hoa,LTL,daisy+inv,0.085,G(((!a & b) | (a & !b) | (a & !c)) & F((a & b) | (a & c))),16,2,23,1.4,52d7f7151b36,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17960.hoa
1state3ap1acc_17961.hoa,LTL,daisy+inv,0.089,G((!c | (!a & b) | (a & !b)) & F((!a & !b) | (a & b) | (a & c))),16,2,26,1.6,ba9eacab3bce,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_17961.hoa
1state3ap1acc_18216.hoa,LTL,daisy+inv,0.087,G((!c | (!a & b) | (a & !b)) & F((a & b) | (a & c))),15,2,21,1.4,6dd604a7a50f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18216.hoa
1state3ap1acc_18452.hoa,LTL,daisy+inv,0.096,G(((!a & c) | (b & !c)) & F((!a & !b) | (!a & !c))),15,2,23,1.5,a8ab74e8e5d1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18452.hoa
1state3ap1acc_18454.hoa,LTL,daisy+inv,0.084,G(((!a & c) | (a & !c) | (!a & b)) & F(!b | (!a & !c))),15,2,24,1.6,ddd00b8dd0ac,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18454.hoa
1state3ap1acc_18562.hoa,LTL,daisy+inv,0.084,G(((a & !c) | (b & c)) & F((a & !b) | (a & c))),14,2,19,1.4,0747d6efc680,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18562.hoa
1state3ap1acc_18566.hoa,LTL,daisy+inv,0.084,G((b | (a & !c)) & F((!a & !c) | (a & c) | (!b & !c))),15,2,23,1.5,be11fd2454cb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18566.hoa
1state3ap1acc_18578.hoa,LTL,daisy+inv,0.078,G(((!a & c) | (a & !c) | (a & b)) & F(!b | (a & c))),15,2,21,1.4,7480c54ef880,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18578.hoa
1state3ap1acc_18580.hoa,LTL,daisy+inv,0.082,G((b | (!a & c)) & F((!a & !c) | (a & c) | (!a & !b))),15,2,23,1.5,d3b1f991f62c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18580.hoa
1state3ap1acc_18582.hoa,LTL,daisy+inv,0.087,G((b | (!a & c) | (a & !c)) & F(!b | (!a & !c) | (a & c))),15,2,24,1.6,ba4bc355dc6b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18582.hoa
1state3ap1acc_18690.hoa,LTL,daisy+inv,0.091,G(((!a & b & c) | (a & !c) | (!b & !c)) & F(a & !b)),14,2,22,1.6,0a33ffbbc1aa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18690.hoa
1state3ap1acc_18692.hoa,LTL,daisy+inv,0.080,G(((!a & b) | (!a & !c) | (b & !c)) & F(!a & b & !c)),13,2,23,1.8,5db6896f9cd9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18692.hoa
1state3ap1acc_18694.hoa,LTL,daisy+inv,0.087,G((!c | (!a & b)) & F((!a & b & !c) | (a & !b))),14,2,21,1.5,137330dfea12,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18694.hoa
1state3ap1acc_18704.hoa,LTL,daisy+inv,0.082,G(((!a & !b) | (!a & c) | (a & b & !c)) & F(!a & !b & c)),14,2,24,1.7,14fd83e2651f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18704.hoa
1state3ap1acc_18706.hoa,LTL,daisy+inv,0.090,G(((!a & c) | (a & !c) | (!a & !b)) & F((a & !b) | (!b & c))),16,2,26,1.6,f4eac28e2faa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18706.hoa
1state3ap1acc_18708.hoa,LTL,daisy+inv,0.084,G((!a | (b & !c)) & F((!a & !b & c) | (!a & b & !c))),14,2,23,1.6,95ffe4641ca2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18708.hoa
1state3ap1acc_18710.hoa,LTL,daisy+inv,0.081,G((!a | !c) & F((!a & b & !c) | (a & !b) | (!b & c))),14,2,23,1.6,d9f4943732c7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18710.hoa
1state3ap1acc_18720.hoa,LTL,daisy+inv,0.084,G(((!a & !b & !c) | (!a & b & c) | (a & !b & c) | (a & b & !c)) & F(a & !b)),15,2,30,2.0,16a1be6b2ec9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18720.hoa
1state3ap1acc_18722.hoa,LTL,daisy+inv,0.086,G(((a & !b) | (!a & b & c) | (a & !c) | (!b & !c)) & F(a & !b)),14,2,26,1.9,9a38deec8fe1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18722.hoa
1state3ap1acc_18724.hoa,LTL,daisy+inv,0.085,G(((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)) & F((!a & b & !c) | (a & !b))…,17,2,33,1.9,897613e8a7d2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18724.hoa
1state3ap1acc_18726.hoa,LTL,daisy+inv,0.083,G((!c | (a & !b) | (!a & b)) & F((!a & b & !c) | (a & !b))),14,2,25,1.8,49976ecf3ffc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18726.hoa
1state3ap1acc_18736.hoa,LTL,daisy+inv,0.087,G(((!b & c) | (!a & !b) | (!a & c) | (a & b & !c)) & F(!b & c)),14,2,26,1.9,ec76efebf038,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18736.hoa
1state3ap1acc_18738.hoa,LTL,daisy+inv,0.080,G((!b | (!a & c) | (a & !c)) & F((a & !b) | (!b & c))),15,2,23,1.5,dda7760116cb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18738.hoa
1state3ap1acc_18740.hoa,LTL,daisy+inv,0.085,G((!a | (!b & c) | (b & !c)) & F((!a & b & !c) | (a & !b) | (!b & c))),15,2,29,1.9,81b3000097a5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18740.hoa
1state3ap1acc_18742.hoa,LTL,daisy+inv,0.088,G((!a | !b | !c) & F((!a & b & !c) | (a & !b) | (!b & c))),14,2,25,1.8,befa68f1ce9b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18742.hoa
1state3ap1acc_18816.hoa,LTL,daisy+inv,0.086,G(((!a & !b & !c) | (a & b) | (b & c)) & F(a & c)),14,2,20,1.4,90ac2bbfab9e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18816.hoa
1state3ap1acc_18818.hoa,LTL,daisy+inv,0.080,G(((!b & !c) | (b & c) | (a & b)) & F((a & !b) | (a & c))),15,2,23,1.5,b41e2fa744c0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18818.hoa
1state3ap1acc_18820.hoa,LTL,daisy+inv,0.083,G((b | (!a & !c)) & F((!a & b & !c) | (a & c))),13,2,20,1.5,5c8662368a07,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18820.hoa
1state3ap1acc_18822.hoa,LTL,daisy+inv,0.083,G((b | !c) & F((!a & b & !c) | (a & !b) | (a & c))),14,2,21,1.5,df95242b0f14,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18822.hoa
1state3ap1acc_18832.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (a & b) | (!a & c)) & F((a & c) | (!b & c))),15,2,24,1.6,35f0493f3ef3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18832.hoa
1state3ap1acc_18834.hoa,LTL,daisy+inv,0.089,G(((!b & !c) | (b & c) | (!a & !b) | (a & b)) & F((a & !b) | (a & c) | (!b & c))…,18,2,32,1.8,5483c8b7144b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18834.hoa
1state3ap1acc_18836.hoa,LTL,daisy+inv,0.088,G((!a | b) & F((!a & b & !c) | (a & c) | (!b & c))),14,2,21,1.5,c651c9fbeed0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18836.hoa
1state3ap1acc_18838.hoa,LTL,daisy+inv,0.091,G((!a | b | !c) & F((!a & b & !c) | (a & !b) | (a & c) | (!b & c))),15,2,27,1.8,9d5c7b28a5e5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18838.hoa
1state3ap1acc_18848.hoa,LTL,daisy+inv,0.085,G(((a & c) | (!a & !b & !c) | (a & b) | (b & c)) & F(a & c)),14,2,23,1.6,780087a0c387,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18848.hoa
1state3ap1acc_18850.hoa,LTL,daisy+inv,0.087,G((a | (!b & !c) | (b & c)) & F((a & !b) | (a & c))),14,2,21,1.5,217da06eda00,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18850.hoa
1state3ap1acc_18852.hoa,LTL,daisy+inv,0.076,G((b | (a & c) | (!a & !c)) & F((!a & b & !c) | (a & c))),13,2,23,1.8,e669e7c32384,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18852.hoa
1state3ap1acc_18854.hoa,LTL,daisy+inv,0.083,G((a | b | !c) & F((!a & b & !c) | (a & !b) | (a & c))),14,2,22,1.6,72a1ae106b37,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18854.hoa
1state3ap1acc_18864.hoa,LTL,daisy+inv,0.090,G((c | (!a & !b) | (a & b)) & F((a & c) | (!b & c))),14,2,21,1.5,08eb247381e1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18864.hoa
1state3ap1acc_18866.hoa,LTL,daisy+inv,0.079,G((a | !b | c) & F((a & !b) | (a & c) | (!b & c))),12,2,20,1.7,859ea8f95c82,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18866.hoa
1state3ap1acc_18868.hoa,LTL,daisy+inv,0.083,G((!a | b | c) & F((!a & b & !c) | (a & c) | (!b & c))),14,2,22,1.6,7d1daddad8b6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18868.hoa
1state3ap1acc_18870.hoa,LTL,daisy,0.088,GF((!a & b & !c) | (a & !b) | (a & c) | (!b & c)),13,2,20,1.5,4bd60e345358,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18870.hoa
1state3ap1acc_18964.hoa,LTL,daisy+inv,0.089,G(((!a & c) | (a & !c) | (!a & b)) & F((!a & !b) | (!a & !c))),16,2,27,1.7,43a91dda913a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_18964.hoa
1state3ap1acc_19092.hoa,LTL,daisy+inv,0.084,G((b | (a & !c) | (!a & c)) & F((!a & !b) | (!a & !c) | (a & b & c))),16,2,28,1.8,c4db0d81d797,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19092.hoa
1state3ap1acc_19220.hoa,LTL,daisy+inv,0.082,G((!a | !c) & F((!a & !b & c) | (!a & b & !c))),13,2,21,1.6,b0f77f11c80c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19220.hoa
1state3ap1acc_19348.hoa,LTL,daisy+inv,0.084,G((!a | b | !c) & F((!a & !b & c) | (!a & b & !c) | (a & b & c))),14,2,26,1.9,c64c09e4fce1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19348.hoa
1state3ap1acc_19586.hoa,LTL,daisy+inv,0.083,G((b | (a & !c)) & F((a & !b) | (a & c))),13,2,17,1.3,23779ec9bce9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19586.hoa
1state3ap1acc_19602.hoa,LTL,daisy+inv,0.083,G((b | (!a & c) | (a & !c)) & F(!b | (a & c))),14,2,19,1.4,71ec4d17434f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19602.hoa
1state3ap1acc_19842.hoa,LTL,daisy+inv,0.079,G((b | !c) & F((a & !b) | (a & c))),12,2,15,1.2,787e9730d34d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19842.hoa
1state3ap1acc_19858.hoa,LTL,daisy+inv,0.083,G((!a | b | !c) & F((a & !b) | (a & c) | (!b & c))),14,2,21,1.5,cb895e838ddf,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_19858.hoa
