input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
2state1ap1acc_24856.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24856.hoa
2state1ap1acc_24857.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24857.hoa
2state1ap1acc_24860.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24860.hoa
2state1ap1acc_24864.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24864.hoa
2state1ap1acc_24868.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24868.hoa
2state1ap1acc_24896.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24896.hoa
2state1ap1acc_24897.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24897.hoa
2state1ap1acc_24898.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24898.hoa
2state1ap1acc_24904.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24904.hoa
2state1ap1acc_24905.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24905.hoa
2state1ap1acc_24928.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24928.hoa
2state1ap1acc_24960.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24960.hoa
2state1ap1acc_24961.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24961.hoa
2state1ap1acc_24962.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24962.hoa
2state1ap1acc_24964.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24964.hoa
2state1ap1acc_24966.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24966.hoa
2state1ap1acc_24976.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24976.hoa
2state1ap1acc_24977.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24977.hoa
2state1ap1acc_24980.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24980.hoa
2state1ap1acc_24984.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24984.hoa
2state1ap1acc_24985.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24985.hoa
2state1ap1acc_24988.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24988.hoa
2state1ap1acc_25024.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25024.hoa
2state1ap1acc_25025.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25025.hoa
2state1ap1acc_25026.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25026.hoa
2state1ap1acc_25089.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25089.hoa
2state1ap1acc_25097.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25097.hoa
2state1ap1acc_25104.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25104.hoa
2state1ap1acc_25105.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25105.hoa
2state1ap1acc_25108.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25108.hoa
2state1ap1acc_25121.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25121.hoa
2state1ap1acc_25129.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25129.hoa
2state1ap1acc_25153.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25153.hoa
2state1ap1acc_25161.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25161.hoa
2state1ap1acc_25185.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25185.hoa
2state1ap1acc_25193.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25193.hoa
2state1ap1acc_25217.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25217.hoa
2state1ap1acc_25225.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25225.hoa
2state1ap1acc_25281.hoa,LTL,oracle,0.602,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25281.hoa
2state1ap1acc_25289.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25289.hoa
2state1ap1acc_25360.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25360.hoa
2state1ap1acc_25361.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25361.hoa
2state1ap1acc_25364.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25364.hoa
2state1ap1acc_25368.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25368.hoa
2state1ap1acc_25369.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25369.hoa
2state1ap1acc_25372.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25372.hoa
2state1ap1acc_25488.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25488.hoa
2state1ap1acc_25489.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25489.hoa
2state1ap1acc_25492.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25492.hoa
2state1ap1acc_25496.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25496.hoa
2state1ap1acc_25497.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25497.hoa
2state1ap1acc_25500.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25500.hoa
2state1ap1acc_25616.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25616.hoa
2state1ap1acc_25617.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25617.hoa
2state1ap1acc_25618.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25618.hoa
2state1ap1acc_25624.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25624.hoa
2state1ap1acc_25625.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25625.hoa
2state1ap1acc_25665.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25665.hoa
2state1ap1acc_25673.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25673.hoa
2state1ap1acc_25729.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25729.hoa
2state1ap1acc_25737.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25737.hoa
2state1ap1acc_25793.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25793.hoa
2state1ap1acc_25801.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_25801.hoa
2state1ap1acc_26128.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26128.hoa
2state1ap1acc_26129.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26129.hoa
2state1ap1acc_26145.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26145.hoa
2state1ap1acc_26153.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26153.hoa
2state1ap1acc_26177.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26177.hoa
2state1ap1acc_26185.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26185.hoa
2state1ap1acc_26209.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26209.hoa
2state1ap1acc_26217.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26217.hoa
2state1ap1acc_26241.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26241.hoa
2state1ap1acc_26249.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26249.hoa
2state1ap1acc_26305.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26305.hoa
2state1ap1acc_26313.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26313.hoa
2state1ap1acc_26627.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26627.hoa
2state1ap1acc_26640.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26640.hoa
2state1ap1acc_26641.hoa,LTL,oracle,0.606,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26641.hoa
2state1ap1acc_26642.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26642.hoa
2state1ap1acc_26644.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26644.hoa
2state1ap1acc_26646.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26646.hoa
2state1ap1acc_26657.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26657.hoa
2state1ap1acc_26665.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26665.hoa
2state1ap1acc_26689.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26689.hoa
2state1ap1acc_26697.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26697.hoa
2state1ap1acc_26721.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26721.hoa
2state1ap1acc_26753.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26753.hoa
2state1ap1acc_26761.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26761.hoa
2state1ap1acc_26817.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26817.hoa
2state1ap1acc_26825.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26825.hoa
2state1ap1acc_26896.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26896.hoa
2state1ap1acc_26897.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26897.hoa
2state1ap1acc_26900.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26900.hoa
2state1ap1acc_26904.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26904.hoa
2state1ap1acc_26905.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26905.hoa
2state1ap1acc_26908.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_26908.hoa
2state1ap1acc_27024.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27024.hoa
2state1ap1acc_27025.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27025.hoa
2state1ap1acc_27028.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27028.hoa
2state1ap1acc_27032.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27032.hoa
2state1ap1acc_27033.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27033.hoa
2state1ap1acc_27036.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27036.hoa
2state1ap1acc_27664.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27664.hoa
2state1ap1acc_27665.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27665.hoa
2state1ap1acc_27666.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27666.hoa
2state1ap1acc_27681.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27681.hoa
2state1ap1acc_27713.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27713.hoa
2state1ap1acc_27721.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27721.hoa
2state1ap1acc_27745.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27745.hoa
2state1ap1acc_27777.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27777.hoa
2state1ap1acc_27785.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27785.hoa
2state1ap1acc_27841.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27841.hoa
2state1ap1acc_27849.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_27849.hoa
2state1ap1acc_49409.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49409.hoa
2state1ap1acc_49410.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49410.hoa
2state1ap1acc_49414.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49414.hoa
2state1ap1acc_49424.hoa,LTL,oracle,0.615,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49424.hoa
2state1ap1acc_49425.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49425.hoa
2state1ap1acc_49426.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49426.hoa
2state1ap1acc_49428.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49428.hoa
2state1ap1acc_49430.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49430.hoa
2state1ap1acc_49440.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49440.hoa
2state1ap1acc_49442.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49442.hoa
2state1ap1acc_49444.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49444.hoa
2state1ap1acc_49446.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49446.hoa
2state1ap1acc_49448.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49448.hoa
2state1ap1acc_49452.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49452.hoa
2state1ap1acc_49456.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49456.hoa
2state1ap1acc_49458.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49458.hoa
2state1ap1acc_49460.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49460.hoa
2state1ap1acc_49462.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49462.hoa
2state1ap1acc_49464.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49464.hoa
2state1ap1acc_49468.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49468.hoa
2state1ap1acc_49472.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49472.hoa
2state1ap1acc_49473.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49473.hoa
2state1ap1acc_49474.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49474.hoa
2state1ap1acc_49478.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49478.hoa
2state1ap1acc_49480.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49480.hoa
2state1ap1acc_49504.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49504.hoa
2state1ap1acc_49506.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49506.hoa
2state1ap1acc_49508.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49508.hoa
2state1ap1acc_49510.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49510.hoa
2state1ap1acc_49512.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49512.hoa
2state1ap1acc_49516.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49516.hoa
2state1ap1acc_49536.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49536.hoa
2state1ap1acc_49538.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49538.hoa
2state1ap1acc_49540.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49540.hoa
2state1ap1acc_49542.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49542.hoa
2state1ap1acc_49554.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49554.hoa
2state1ap1acc_49558.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49558.hoa
2state1ap1acc_49600.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49600.hoa
2state1ap1acc_49602.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49602.hoa
2state1ap1acc_49606.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49606.hoa
2state1ap1acc_49926.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49926.hoa
2state1ap1acc_49936.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49936.hoa
2state1ap1acc_49937.hoa,LTL,oracle,0.607,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49937.hoa
2state1ap1acc_49940.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49940.hoa
2state1ap1acc_49944.hoa,LTL,oracle,0.580,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49944.hoa
2state1ap1acc_49945.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49945.hoa
2state1ap1acc_49948.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49948.hoa
2state1ap1acc_49984.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49984.hoa
2state1ap1acc_49985.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49985.hoa
2state1ap1acc_49986.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49986.hoa
2state1ap1acc_49992.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49992.hoa
2state1ap1acc_49993.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_49993.hoa
2state1ap1acc_50016.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50016.hoa
2state1ap1acc_50018.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50018.hoa
2state1ap1acc_50020.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50020.hoa
2state1ap1acc_50022.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50022.hoa
2state1ap1acc_50024.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50024.hoa
2state1ap1acc_50028.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50028.hoa
2state1ap1acc_50112.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50112.hoa
2state1ap1acc_50113.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50113.hoa
2state1ap1acc_50200.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50200.hoa
2state1ap1acc_50216.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50216.hoa
2state1ap1acc_50232.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50232.hoa
2state1ap1acc_50241.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50241.hoa
2state1ap1acc_50242.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50242.hoa
2state1ap1acc_50306.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50306.hoa
2state1ap1acc_50322.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50322.hoa
2state1ap1acc_50370.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50370.hoa
2state1ap1acc_50704.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50704.hoa
2state1ap1acc_50705.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50705.hoa
2state1ap1acc_50706.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50706.hoa
2state1ap1acc_50708.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50708.hoa
2state1ap1acc_50712.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50712.hoa
