input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
aut_18546.hoa,LTL,daisy,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18546.hoa
aut_18562.hoa,NOT_LTL,,1.176,,,,,,,,genaut/corpus/2state1ap1acc/aut_18562.hoa
aut_18563.hoa,TIMEOUT,,15.026,,,,,,,,genaut/corpus/2state1ap1acc/aut_18563.hoa
aut_18627.hoa,NOT_LTL,,1.235,,,,,,,,genaut/corpus/2state1ap1acc/aut_18627.hoa
aut_24834.hoa,LTL,daisy,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24834.hoa
aut_24835.hoa,LTL,daisy+strength2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24835.hoa
aut_24838.hoa,LTL,daisy,0.076,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24838.hoa
aut_24839.hoa,LTL,daisy,0.078,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24839.hoa
aut_24864.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24864.hoa
aut_24868.hoa,LTL,daisy2,0.076,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24868.hoa
aut_24880.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24880.hoa
aut_24883.hoa,LTL,acc,1.209,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24883.hoa
aut_24884.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24884.hoa
aut_24887.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24887.hoa
aut_24888.hoa,LTL,daisy2,0.077,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24888.hoa
aut_24892.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24892.hoa
aut_24896.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24896.hoa
aut_24898.hoa,LTL,acc,1.196,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24898.hoa
aut_24899.hoa,LTL,acc,1.203,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24899.hoa
aut_24928.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24928.hoa
aut_24944.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24944.hoa
aut_24947.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24947.hoa
aut_24948.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24948.hoa
aut_24951.hoa,LTL,acc,1.236,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24951.hoa
aut_24952.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24952.hoa
aut_24956.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24956.hoa
aut_24960.hoa,LTL,daisy2,0.076,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24960.hoa
aut_24962.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.217,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24962.hoa
aut_24963.hoa,LTL,acc,1.182,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_24963.hoa
aut_24964.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24964.hoa
aut_24966.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.201,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_24966.hoa
aut_25024.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25024.hoa
aut_25026.hoa,LTL,acc,1.191,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25026.hoa
aut_25027.hoa,LTL,acc,1.193,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25027.hoa
aut_25028.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25028.hoa
aut_25031.hoa,LTL,acc,1.197,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25031.hoa
aut_25091.hoa,LTL,daisy+deep_roundtrip+strength2,0.078,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25091.hoa
aut_25095.hoa,LTL,daisy+deep_roundtrip,0.077,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25095.hoa
aut_25104.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_25104.hoa
aut_25107.hoa,LTL,buchi,1.193,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25107.hoa
aut_25108.hoa,LTL,daisy2,0.080,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_25108.hoa
aut_25123.hoa,LTL,buchi,1.210,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25123.hoa
aut_25127.hoa,LTL,buchi,1.194,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25127.hoa
aut_25155.hoa,LTL,buchi,1.193,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25155.hoa
aut_25159.hoa,LTL,buchi,1.197,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25159.hoa
aut_25187.hoa,LTL,buchi,1.184,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25187.hoa
aut_25191.hoa,LTL,buchi,1.214,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25191.hoa
aut_25219.hoa,LTL,buchi,1.205,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25219.hoa
aut_25223.hoa,LTL,buchi,1.215,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25223.hoa
aut_25283.hoa,LTL,buchi,1.244,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25283.hoa
aut_25287.hoa,LTL,buchi,1.208,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_25287.hoa
aut_25392.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25392.hoa
aut_25395.hoa,LTL,acc,1.201,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25395.hoa
aut_25396.hoa,LTL,daisy2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25396.hoa
aut_25399.hoa,LTL,acc,1.209,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25399.hoa
aut_25400.hoa,LTL,daisy2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25400.hoa
aut_25404.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25404.hoa
aut_25456.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25456.hoa
aut_25459.hoa,LTL,acc,1.206,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25459.hoa
aut_25460.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25460.hoa
aut_25463.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25463.hoa
aut_25464.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25464.hoa
aut_25468.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25468.hoa
aut_25616.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25616.hoa
aut_25618.hoa,LTL,acc,1.195,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25618.hoa
aut_25619.hoa,LTL,acc,1.225,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25619.hoa
aut_25635.hoa,LTL,acc,1.181,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25635.hoa
aut_25667.hoa,LTL,acc,1.177,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25667.hoa
aut_25671.hoa,LTL,acc,1.183,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25671.hoa
aut_25699.hoa,LTL,acc,1.193,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25699.hoa
aut_25731.hoa,LTL,acc,1.187,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25731.hoa
aut_25735.hoa,LTL,acc,1.189,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25735.hoa
aut_25795.hoa,LTL,acc,1.194,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25795.hoa
aut_25799.hoa,LTL,acc,1.218,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_25799.hoa
aut_26128.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26128.hoa
aut_26131.hoa,LTL,acc,1.185,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26131.hoa
aut_26147.hoa,LTL,acc,1.184,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26147.hoa
aut_26151.hoa,LTL,acc,1.193,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26151.hoa
aut_26179.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26179.hoa
aut_26183.hoa,LTL,acc,1.191,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26183.hoa
aut_26211.hoa,LTL,acc,1.197,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26211.hoa
aut_26215.hoa,LTL,acc,1.197,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26215.hoa
aut_26243.hoa,LTL,acc,1.220,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26243.hoa
aut_26247.hoa,LTL,acc,1.208,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26247.hoa
aut_26307.hoa,LTL,acc,1.216,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26307.hoa
aut_26311.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26311.hoa
aut_26416.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26416.hoa
aut_26419.hoa,LTL,acc,1.213,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26419.hoa
aut_26420.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26420.hoa
aut_26423.hoa,LTL,acc,1.211,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26423.hoa
aut_26424.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26424.hoa
aut_26428.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26428.hoa
aut_26480.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26480.hoa
aut_26483.hoa,LTL,acc,1.210,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26483.hoa
aut_26484.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26484.hoa
aut_26487.hoa,LTL,acc,1.209,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26487.hoa
aut_26488.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26488.hoa
aut_26492.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_26492.hoa
aut_26625.hoa,LTL,daisy+strength2,0.072,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26625.hoa
aut_26640.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_26640.hoa
aut_26642.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.195,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_26642.hoa
aut_26643.hoa,LTL,buchi,1.181,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26643.hoa
aut_26644.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_26644.hoa
aut_26646.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+scc3+strength2,2.184,F(a & XFa) & (!a | X(!a | X(a W (!a & XFa)))) & G((a | X(a R (!a | X(!a | X(a W …,29,9,72,2.5,c39c0861f3a2,TRUE,genaut/corpus/2state1ap1acc/aut_26646.hoa
aut_26647.hoa,LTL,buchi,1.202,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26647.hoa
aut_26659.hoa,LTL,buchi,1.198,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26659.hoa
aut_26691.hoa,LTL,buchi,1.230,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26691.hoa
aut_26695.hoa,LTL,buchi,1.256,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26695.hoa
aut_26723.hoa,LTL,buchi,1.214,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26723.hoa
aut_26755.hoa,LTL,buchi,1.210,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26755.hoa
aut_26759.hoa,LTL,buchi,1.203,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26759.hoa
aut_26819.hoa,LTL,buchi,1.204,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26819.hoa
aut_26823.hoa,LTL,buchi,1.204,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_26823.hoa
aut_27664.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27664.hoa
aut_27666.hoa,LTL,acc,1.203,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27666.hoa
aut_27672.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27672.hoa
aut_27699.hoa,LTL,acc,1.209,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27699.hoa
aut_27703.hoa,LTL,acc,1.236,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27703.hoa
aut_27715.hoa,LTL,acc,1.190,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27715.hoa
aut_27719.hoa,LTL,acc,1.185,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27719.hoa
aut_27779.hoa,LTL,acc,1.195,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27779.hoa
aut_27783.hoa,LTL,acc,1.190,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27783.hoa
aut_27843.hoa,LTL,acc,1.203,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27843.hoa
aut_27847.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_27847.hoa
aut_33027.hoa,LTL,daisy,0.068,a U G!a,4,2,5,1.2,f485122b6140,TRUE,genaut/corpus/2state1ap1acc/aut_33027.hoa
aut_33030.hoa,LTL,daisy,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33030.hoa
aut_33031.hoa,LTL,daisy,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33031.hoa
aut_33056.hoa,LTL,daisy2,0.071,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33056.hoa
aut_33058.hoa,LTL,buchi+daisy2+deep_roundtrip,1.264,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33058.hoa
aut_33060.hoa,LTL,daisy2,0.078,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33060.hoa
aut_33062.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.216,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33062.hoa
aut_33064.hoa,LTL,daisy2,0.077,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33064.hoa
aut_33068.hoa,LTL,daisy2,0.077,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33068.hoa
aut_33072.hoa,NOT_LTL,,1.186,,,,,,,,genaut/corpus/2state1ap1acc/aut_33072.hoa
aut_33075.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.459,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_33075.hoa
aut_33076.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33076.hoa
aut_33079.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.208,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33079.hoa
aut_33080.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33080.hoa
aut_33084.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.444,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_33084.hoa
aut_33088.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33088.hoa
aut_33090.hoa,LTL,acc,1.195,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33090.hoa
aut_33091.hoa,LTL,acc,1.206,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33091.hoa
aut_33092.hoa,LTL,daisy2,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33092.hoa
aut_33094.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33094.hoa
aut_33095.hoa,LTL,acc,1.197,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33095.hoa
aut_33096.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33096.hoa
aut_33100.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33100.hoa
aut_33120.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33120.hoa
aut_33122.hoa,LTL,acc,1.179,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33122.hoa
aut_33124.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33124.hoa
aut_33126.hoa,LTL,acc,1.185,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33126.hoa
aut_33128.hoa,LTL,daisy2,0.065,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33128.hoa
aut_33132.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33132.hoa
aut_33136.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33136.hoa
aut_33139.hoa,LTL,acc,1.171,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33139.hoa
aut_33140.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33140.hoa
aut_33143.hoa,LTL,acc,1.188,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33143.hoa
aut_33144.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33144.hoa
aut_33148.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33148.hoa
aut_33152.hoa,LTL,daisy2,0.073,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33152.hoa
aut_33154.hoa,LTL,buchi+daisy2+deep_roundtrip,1.227,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33154.hoa
aut_33155.hoa,LTL,acc,1.229,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33155.hoa
aut_33156.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33156.hoa
aut_33158.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+strength2,1.262,(G(!a | X(!a R (a | XF(a & XF!a)))) & (!a M (a | XF(a & XF!a)))) | ((a | F(a & X…,28,8,76,2.7,dfd5ed9f4443,TRUE,genaut/corpus/2state1ap1acc/aut_33158.hoa
aut_33216.hoa,NOT_LTL,,1.180,,,,,,,,genaut/corpus/2state1ap1acc/aut_33216.hoa
aut_33218.hoa,LTL,acc,1.178,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33218.hoa
aut_33219.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.443,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_33219.hoa
aut_33220.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33220.hoa
aut_33222.hoa,LTL,acc,1.196,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33222.hoa
aut_33223.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.237,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33223.hoa
aut_33224.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33224.hoa
aut_33228.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,5.241,(!a | X(a | XXF!a)) & (a | X(a | XXF!a)) & ((!a & X!a) | (a & XF!a)) & ((!a & Xa…,30,3,154,5.1,1a8bb0a4287e,TRUE,genaut/corpus/2state1ap1acc/aut_33228.hoa
aut_33283.hoa,LTL,daisy,0.072,a & X(a U G!a),6,2,8,1.3,bc376c96fafc,TRUE,genaut/corpus/2state1ap1acc/aut_33283.hoa
aut_33287.hoa,LTL,daisy,0.074,a & GF!a,5,2,6,1.2,9d3b3036c852,TRUE,genaut/corpus/2state1ap1acc/aut_33287.hoa
aut_33296.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.229,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33296.hoa
aut_33298.hoa,LTL,partscc,0.071,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33298.hoa
